id,titulo,fuente,tiempo_minutos,porciones,num_ingredientes,ingredientes,vegana,vegetariana,sin_gluten,url,imagen,dificultad,prop_alacena,pocos_ingredientes,es_rapida,score_alacena,num_ingredientes_norm,tiempo_minutos_norm,score_alacena_norm,prop_alacena_norm
sp_982384,Ultimate Game Day Chicken Nachos,Spoonacular,45.0,4,9,"black beans, cooked chicken, jack cheese, jalapeno, pico de gallo, pineapple, refried beans, sweet corn, tortilla chips",False,False,True,https://www.pinkwhen.com/ultimate-game-day-chicken-nachos/,https://img.spoonacular.com/recipes/982384-312x231.jpg,Media,0.444,0,0,0.266,0.11538461538461536,0.1509433962264151,0.17340286831812257,0.444
sp_643532,Fresh Mango Salsa,Spoonacular,45.0,1,9,"mango, peach, jalapeno pepper, garlic, onion, sugar, cilantro, salt, juice of lime",True,True,True,https://www.foodista.com/recipe/GMVCX5SF/fresh-mango-salsa,https://img.spoonacular.com/recipes/643532-312x231.jpg,Media,0.778,0,0,0.467,0.11538461538461536,0.1509433962264151,0.4354628422425033,0.778
sp_1095988,Chipotle Chicken Enchiladas,Spoonacular,60.0,6,18,"vegetable oil, flour, chili powder, cumin, tomato sauce, juice of lime, chicken breasts, salt and pepper, onion, garlic, chili powder, cumin, chiles, chipotle peppers in adobo sauce, canned tomatoes, corn tortillas, monterey jack cheese, cilantro",False,False,False,https://www.foodista.com/recipe/NRXB8ZHS/chipotle-chicken-enchiladas,https://img.spoonacular.com/recipes/1095988-312x231.jpg,Media,0.722,0,0,0.433,0.4615384615384615,0.20754716981132076,0.3911342894393741,0.722
sp_641815,Easy and Delicious Taco Soup,Spoonacular,45.0,6,15,"ground turkey, onion, pinto beans, kidney beans, regular corn, tomato sauce, tomatoes, chiles, olives, taco seasoning, cayenne pepper, cilantro, cheese, tortilla chips, cream",False,False,True,https://www.foodista.com/recipe/YTTTGRJK/easy-and-delicious-taco-soup,https://img.spoonacular.com/recipes/641815-312x231.jpg,Media,0.733,0,0,0.44,0.3461538461538462,0.1509433962264151,0.40026075619295953,0.733
sp_664030,Turkey Enchiladas,Spoonacular,45.0,4,16,"turkey, olive oil, onion, celery stick, bell pepper, garlic cloves, tomato, tomato purée, turkey stock, ground cumin, ground coriander, chilli seeds, coco powder, salt & pepper, cheese, corn tortillas",False,False,True,https://www.foodista.com/recipe/WS2R6MKL/turkey-enchiladas,https://img.spoonacular.com/recipes/664030-312x231.jpg,Media,0.5,0,0,0.3,0.38461538461538464,0.1509433962264151,0.2177314211212516,0.5
sp_710765,How to Make a Chicken Taco Crock Pot,Spoonacular,250.0,4,6,"chicken breasts, onion, corn, black beans, canned tomatoes, taco seasoning",False,False,True,https://www.pinkwhen.com/chicken-taco-crock-pot-recipe/,https://img.spoonacular.com/recipes/710765-312x231.jpg,Media,1.0,1,0,0.85,0.0,0.9245283018867925,0.9348109517601042,1.0
sp_633072,Authentic Chicken Enchiladas,Spoonacular,45.0,12,12,"chicken breasts, chili powder, corn tortillas, cumin, enchilada sauce, garlic powder, chilis, pickled jalapeno in a jar), olive oil, onion, salt and pepper, mexican cheese blend",False,False,True,https://www.foodista.com/recipe/BXBVZXM8/authentic-chicken-enchiladas,https://img.spoonacular.com/recipes/633072-312x231.jpg,Media,0.75,0,0,0.45,0.23076923076923078,0.1509433962264151,0.4132985658409387,0.75
sp_653040,New Mexican Red Bean Chili,Spoonacular,45.0,6,11,"regular strength beef broth, kidney beans, california chilies, coriander, ground allspice, ground cumin, ground beef, oregano leaves, onion, roasted peppers, tomatoes",False,False,True,https://www.foodista.com/recipe/F8PV56B8/new-mexican-red-bean-chili,https://img.spoonacular.com/recipes/653040-312x231.jpg,Media,0.364,0,0,0.218,0.19230769230769235,0.1509433962264151,0.11082138200782266,0.364
sp_637890,Chicken and Black Bean Burritos,Spoonacular,45.0,6,15,"burrito size tortillas, chicken breast halves, chicken broth, black beans, corn starch, extra virgin olive oil, cilantro, garlic, ground pepper, jalapeno, juice of lime, juice of orange, kosher salt, onion, chilies",False,False,False,https://www.foodista.com/recipe/JWSYJS6M/chicken-and-black-bean-burritos,https://img.spoonacular.com/recipes/637890-312x231.jpg,Media,0.533,0,0,0.32,0.3461538461538462,0.1509433962264151,0.2438070404172099,0.533
sp_663054,Tex-Mex Polenta Rounds with Chunky Guacamole,Spoonacular,45.0,12,8,"avocados, chili powder, co y jack cheese, bell pepper, polenta, salsa, salt, onion",False,True,True,https://www.foodista.com/recipe/NBJCXGR7/tex-mex-polenta-rounds-with-chunky-guacamole,https://img.spoonacular.com/recipes/663054-312x231.jpg,Media,0.75,0,0,0.45,0.07692307692307693,0.1509433962264151,0.4132985658409387,0.75
sp_651585,Mexican Chicken Lettuce Wraps,Spoonacular,45.0,6,13,"chicken breast, lime juice, ground cumin, ground chile powder, seasoned salt, garlic powder, olive oil, black beans, tomato, onion, bell pepper, avocado, boston lettuce leaves",False,False,True,https://www.foodista.com/recipe/H3LGHZSR/mexican-chicken-lettuce-wraps,https://img.spoonacular.com/recipes/651585-312x231.jpg,Media,0.769,0,0,0.461,0.2692307692307692,0.1509433962264151,0.4276401564537158,0.769
sp_664017,Turkey Chorizo and Potato Tacos,Spoonacular,45.0,4,13,"potatoes, salt, ground turkey, grinds pepper, paprika, paprika, garlic, adobo sauce from a chipotle peppers in adobo, ground coriander, oregano, cider vinegar, vegetable oil, corn tortillas",False,False,True,https://www.foodista.com/recipe/8FVC3CSL/turkey-chorizo-and-potato-tacos,https://img.spoonacular.com/recipes/664017-312x231.jpg,Media,0.538,0,0,0.323,0.2692307692307692,0.1509433962264151,0.24771838331160362,0.538
sp_649002,Kogi Kimchi Quesadillas,Spoonacular,45.0,4,10,"tender cut beef, butter, flour tortillas, garlic powder, green onions, kimchi, olive oil, salt & pepper, sesame seeds, sharp cheddar",False,False,False,https://www.foodista.com/recipe/X2JJGL4T/kogi-kimchi-quesadillas,https://img.spoonacular.com/recipes/649002-312x231.jpg,Media,0.4,0,0,0.24,0.15384615384615385,0.1509433962264151,0.1395045632333768,0.4
sp_640851,Crock Pot Beef and Bean Burritos,Spoonacular,45.0,12,12,"london broil, taco seasoning mix, onion, jalapeno peppers, garlic, vinegar, black beans, flour tortillas, monterey jack cheese, tomato, olives, cream",False,False,False,https://www.foodista.com/recipe/MHX443R4/crock-pot-beef-and-bean-burritos,https://img.spoonacular.com/recipes/640851-312x231.jpg,Media,0.667,0,0,0.4,0.23076923076923078,0.1509433962264151,0.34810951760104303,0.667
sp_637374,Ceviche Tostadas,Spoonacular,45.0,6,9,"very fish, tomatoes, cilantro, an onion, juice of lemon, serrano chiles, olive oil, salt, tortilla chips to serve as accompaniment",False,False,True,https://www.foodista.com/recipe/QTKFQYPS/ceviche-tostadas,https://img.spoonacular.com/recipes/637374-312x231.jpg,Media,0.444,0,0,0.266,0.11538461538461536,0.1509433962264151,0.17340286831812257,0.444
sp_635477,Blueberry Ginger Salsa with Grilled Halibut,Spoonacular,45.0,4,8,"blueberries, ginger, mint, honey, lemon, olive oil, salt and pepper, shallots",False,True,True,https://www.foodista.com/recipe/MHYV3YGN/blueberry-ginger-salsa-with-grilled-halibut,https://img.spoonacular.com/recipes/635477-312x231.jpg,Media,0.25,0,0,0.15,0.07692307692307693,0.1509433962264151,0.022164276401564514,0.25
sp_651707,Mexican Stuffed Potatoes,Spoonacular,45.0,4,8,"extra beef, salsa, yukon gold potatoes, cheddar cheese, roma tomato, green onion, avocado, cream",False,False,True,https://www.foodista.com/recipe/JVXXNK3M/mexican-stuffed-potatoes,https://img.spoonacular.com/recipes/651707-312x231.jpg,Media,0.75,0,0,0.45,0.07692307692307693,0.1509433962264151,0.4132985658409387,0.75
sp_1095989,Vegetarian Enchilada Stuffed Peppers,Spoonacular,40.0,6,15,"quinoa, juice of lime, cilantro, poblano peppers, refried beans, olive oil, onion, garlic cloves, liquid from chipotle chilies in adobo sauce, cumin, tomato sauce, kosher salt, pepper, corn, reduced fat colby jack cheese",False,True,True,https://www.foodista.com/recipe/NRVKQWT6/vegetarian-enchilada-stuffed-peppers,https://img.spoonacular.com/recipes/1095989-312x231.jpg,Media,0.733,0,0,0.44,0.3461538461538462,0.1320754716981132,0.40026075619295953,0.733
sp_652919,Nachos Grande,Spoonacular,45.0,4,14,"canned tomatoes, cheddar cheese, chili powder, corn oil, garlic cloves, bell pepper, chili, ground cumin, onion, paprika, paprika to garnish, refried beans, tortilla chips, water",False,True,True,https://www.foodista.com/recipe/XLNSQ4BV/nachos-grande,https://img.spoonacular.com/recipes/652919-312x231.jpg,Media,0.786,0,0,0.472,0.30769230769230776,0.1509433962264151,0.44198174706649274,0.786
sp_638073,Chicken Enchilada Chowder,Spoonacular,45.0,6,15,"black beans, tomatoes, onion, orange bell pepper, enchilada sauce, cream of chicken soup, milk, cream corn, chiles, jalapeño, chicken breast, monterey jack cheese, cheddar cheese, cream, tortilla chips",False,False,True,https://www.foodista.com/recipe/S8XRP2GT/chicken-enchilada-chowder,https://img.spoonacular.com/recipes/638073-312x231.jpg,Media,0.8,0,0,0.48,0.3461538461538462,0.1509433962264151,0.45241199478487615,0.8
sp_638074,Chicken Enchilada Salad Wraps,Spoonacular,45.0,4,12,"cream cheese, cream, chili powder, cumin, garlic, swanson premium chicken, cheddar cheese, canned tomatoes, green onions, cilantro, lettuce, burrito sized tortillas",False,False,False,https://www.foodista.com/recipe/TCLJZTZF/chicken-enchilada-salad-wraps,https://img.spoonacular.com/recipes/638074-312x231.jpg,Media,0.667,0,0,0.4,0.23076923076923078,0.1509433962264151,0.34810951760104303,0.667
sp_634882,Best Breakfast Burrito,Spoonacular,45.0,4,14,"breakfast sausage patties, cilantro, egg substitute, flour tortillas, garlic cloves, green onion, regular jack cheese, olive oil, onion, paprika, potatoes, castilian potatoes, roma tomato, vegetable oil",False,False,False,https://www.foodista.com/recipe/WLQNMQ5B/best-breakfast-burrito,https://img.spoonacular.com/recipes/634882-312x231.jpg,Media,0.643,0,0,0.386,0.30769230769230776,0.1509433962264151,0.3298565840938722,0.643
sp_654621,Paprika and Coriander Rubbed Steaks With Orange-Coriander Salsa,Spoonacular,45.0,2,13,"steaks, paprika powder, coriander powder, pepper, salt, olive oil, navel oranges, garlic, spring onion, coriander, olive oil, chilli flakes, salt and pepper",False,False,True,https://www.foodista.com/recipe/KJQX8DZM/paprika-and-coriander-rubbed-steaks-with-orange-coriander-salsa,https://img.spoonacular.com/recipes/654621-312x231.jpg,Media,0.385,0,0,0.231,0.2692307692307692,0.1509433962264151,0.12777053455019555,0.385
sp_637285,Catfish Tacos With Pimento Cheese Crema and Watermelon Salsa,Spoonacular,45.0,4,31,"avocado, pepper, buttermilk, canola oil, catfish nuggets, celery seed, corn tortillas, cream cheese, crema mexicana, cilantro, garlic, garlic, juice of lime, juice of lime, kosher salt, kosher salt, lemon zest, mayonnaise, mozzarella cheese, paprika, persian cucumber, pimentos, onion, onion, serrano pepper, mexican cheese blend, sriracha, tabasco, tomato, watermelon, cornmeal",False,False,True,https://www.foodista.com/recipe/4YC8GTGG/catfish-tacos-with-pimento-cheese-crema-and-watermelon-salsa,https://img.spoonacular.com/recipes/637285-312x231.jpg,Media,0.323,0,0,0.194,0.9615384615384615,0.1509433962264151,0.07953063885267275,0.323
sp_1505411,Ground Beef Street Tacos,Spoonacular,20.0,6,10,"ground beef, corn tortillas 4"", taco seasoning, onion powder, chili powder, cheese, onion, cherry tomatoes, cilantro, lime juice",False,False,True,https://www.pinkwhen.com/ground-beef-street-tacos/,https://img.spoonacular.com/recipes/1505411-312x231.jpg,Facil,0.8,0,1,0.63,0.15384615384615385,0.05660377358490566,0.6479791395045632,0.8
sp_1098354,Rotisserie Chicken and Bean Tostadas,Spoonacular,30.0,3,10,"rotisserie chicken, corn tortillas, refried beans, tomato, jalapeño, iceberg lettuce, cotija cheese, lime, guacamole, salsa",False,False,True,https://www.foodista.com/recipe/YQF7DW47/rotisserie-chicken-and-bean-toastatas,https://img.spoonacular.com/recipes/1098354-312x231.jpg,Facil,0.6,0,1,0.51,0.15384615384615385,0.09433962264150944,0.4915254237288136,0.6
sp_643529,Fresh Mex Salsa,Spoonacular,45.0,15,14,"black beans, chili powder, cilantro, cumin powder, corn, bell pepper, jalapeno pepper, limes, olive oil, bell pepper, onion, salt, lg. tomatoes, vinegar",True,True,True,https://www.foodista.com/recipe/7P2BT76Z/fresh-mex-salsa,https://img.spoonacular.com/recipes/643529-312x231.jpg,Media,0.714,0,0,0.428,0.30769230769230776,0.1509433962264151,0.3846153846153846,0.714
sp_1454187,Instant Pot Black Bean Nachos,Spoonacular,15.0,4,12,"black beans from the pot, jalapeño, tomato, onion, garlic, cilantro, cumin, salt, pepper, cheddar cheese, lime, chips",False,True,True,https://www.pinkwhen.com/instant-pot-black-bean-nachos/,https://img.spoonacular.com/recipes/1454187-312x231.jpg,Facil,0.833,0,1,0.65,0.23076923076923078,0.03773584905660378,0.6740547588005216,0.833
sp_645812,Grilled Portabella and Poblano Tacos,Spoonacular,45.0,4,17,"canola oil, chipotle powder, cilantro, cilantro sprigs, corn tortillas, garlic, guacamole, lime juice, lime wedges, olive oil, poblano chile, portabella mushrooms, onion, roma tomatoes, salt, salt and pepper, cheddar cheese",False,True,True,https://www.foodista.com/recipe/52YSN467/grilled-portabella-and-poblano-tacos,https://img.spoonacular.com/recipes/645812-312x231.jpg,Media,0.529,0,0,0.317,0.4230769230769231,0.1509433962264151,0.23989569752281614,0.529
sp_732255,Cheesy Cowboy Quesadillas,Spoonacular,10.0,4,13,"bell pepper, butter, black beans, cheese, chili powder, corn, cream cheese, cumin, garlic, onions, salt, chicken, tortillas",False,False,True,https://www.pinkwhen.com/cheesy-cowboy-quesadillas-recipe/,https://img.spoonacular.com/recipes/732255-312x231.jpg,Media,0.692,0,1,0.565,0.2692307692307692,0.018867924528301886,0.5632333767926987,0.692
sp_1098303,Zesty Taco Casserole,Spoonacular,45.0,6,18,"corn tortillas, ground beef, salt, pepper, onion, jalapenos, taco seasoning, chili powder, onion powder, chiles, olives, favorite salsa, refried beans, cream, coarsely broken tortilla chips, sharp cheddar cheese, avocado, cherry tomatoes",False,False,True,https://www.foodista.com/recipe/ZXY3FRGR/zesty-taco-casserole,https://img.spoonacular.com/recipes/1098303-312x231.jpg,Media,0.722,0,0,0.433,0.4615384615384615,0.1509433962264151,0.3911342894393741,0.722
sp_637480,Chavrie Guacamole,Spoonacular,45.0,6,8,"avocados, cumin, goat cheese, lemon juice, lime juice, salt and pepper, tabasco, tomato",False,True,True,https://www.foodista.com/recipe/VG6H6H2P/chavrie-guacamole,https://img.spoonacular.com/recipes/637480-312x231.jpg,Media,0.625,0,0,0.375,0.07692307692307693,0.1509433962264151,0.31551499348109513,0.625
sp_648785,Katie's Unforgettable Salsa,Spoonacular,45.0,5,11,"bell pepper, onion, jalapeño, garlic, cilantro, canned tomatoes, tomato paste, salt, pepper, spice, sugar",True,True,True,https://www.foodista.com/recipe/TK6WVWYL/katies-unforgettable-salsa,https://img.spoonacular.com/recipes/648785-312x231.jpg,Media,0.727,0,0,0.436,0.19230769230769235,0.1509433962264151,0.3950456323337679,0.727
sp_1096058,Sausage and Egg Breakfast Burrito,Spoonacular,20.0,1,12,"ground sausage, onion, garlic, peppers, jalapeno, kosher salt, oregano, ground pepper, flour tortilla, egg, butter, sriracha",False,False,False,https://www.foodista.com/recipe/PL6NFVC3/sausage-and-egg-breakfast-burrito,https://img.spoonacular.com/recipes/1096058-312x231.jpg,Facil,0.417,0,1,0.4,0.23076923076923078,0.05660377358490566,0.34810951760104303,0.417
sp_1460497,Taco Casserole,Spoonacular,30.0,6,12,"ground beef, onion, bell pepper, kernal corn, tomatoes, cheese, corn tortillas torn into bite sized pices, taco seasoning, chili powder, pepper, pepper, parsley",False,False,True,https://www.pinkwhen.com/taco-casserole/,https://img.spoonacular.com/recipes/1460497-312x231.jpg,Facil,0.667,0,1,0.55,0.23076923076923078,0.09433962264150944,0.5436766623207302,0.667
sp_642390,Enchilada Chicken,Spoonacular,45.0,4,6,"black beans, mrs. dash southwest chipotle seasoning, enchilada sauce, cilantro, monterey jack cheese, chicken breasts",False,False,True,https://www.foodista.com/recipe/F6LJ8KZ6/enchilada-chicken,https://img.spoonacular.com/recipes/642390-312x231.jpg,Facil,0.833,1,0,0.75,0.0,0.1509433962264151,0.8044328552803128,0.833
sp_643347,French Inspired Poblano Crepe ‘Enchiladas’,Spoonacular,45.0,4,23,"all purpose flour, canola oil, corn kernels from corn roasted on stove top, eggs, cilantro, garlic, bell pepper, green onions, jalapeños as, juice of lime, milk, olive oil, roasted poblano, poblano chile, bell pepper, chili powder, onion, salt, salt, taco bell seasoning, water, cashews soaked in water, water",False,True,False,https://www.foodista.com/recipe/PNHN4SPB/french-inspired-poblano-crepe-enchiladas,https://img.spoonacular.com/recipes/643347-312x231.jpg,Media,0.478,0,0,0.287,0.653846153846154,0.1509433962264151,0.2007822685788787,0.478
sp_645996,Guacamole Potato Salad,Spoonacular,95.0,4,10,"chili powder, cilantro, garlic, chilies, juice of lime, nonfat greek yogurt, pepper, onion, potatoes, salt",False,True,True,https://www.foodista.com/recipe/2RJ3ZBL7/guacamole-potato-salad,https://img.spoonacular.com/recipes/645996-312x231.jpg,Media,0.8,0,0,0.48,0.15384615384615385,0.33962264150943394,0.45241199478487615,0.8
sp_664026,Turkey Enchilada Pie,Spoonacular,45.0,8,17,"turkey meat, onion, garlic cloves, enchilada sauce, black beans, cream, chiles, cilantro, chunky salsa, chili powder, ancho chile powder, ground cumin, tortilla chips, cheddar cheese, green onions, flour tortillas, chives",False,False,False,https://www.foodista.com/recipe/C8Q46YFR/cat-mos-enchilada-pie,https://img.spoonacular.com/recipes/664026-312x231.jpg,Media,0.765,0,0,0.459,0.4230769230769231,0.1509433962264151,0.4250325945241199,0.765
mdb_52826,Braised Beef Chilli,TheMealDB,45.0,4,17,"beef, onions, garlic, olive oil, chorizo, cumin, allspice, cloves, cinnamon stick, bay leaves, oregano, ancho chillies, balsamic vinegar, plum tomatoes, tomato ketchup, dark brown sugar, borlotti beans",False,False,False,http://www.telegraph.co.uk/food-and-drink/recipes/braised-beef-chilli-con-carne/,https://www.themealdb.com/images/media/meals/uuqvwu1504629254.jpg,Media,0.294,0,0,0.176,0.4230769230769231,0.1509433962264151,0.05606258148631027,0.294
mdb_52819,Cajun spiced fish tacos,TheMealDB,45.0,4,12,"cajun, cayenne pepper, white fish, vegetable oil, flour tortilla, avocado, little gem lettuce, spring onions, salsa, sour cream, lemon, garlic",False,False,False,https://realfood.tesco.com/recipes/cajun-spiced-fish-tacos.html,https://www.themealdb.com/images/media/meals/uvuyxu1503067369.jpg,Media,0.417,0,0,0.25,0.23076923076923078,0.1509433962264151,0.15254237288135591,0.417
mdb_52870,Chickpea Fajitas,TheMealDB,45.0,4,13,"chickpeas, olive oil, paprika, tomatoes, red onions, red wine vinegar, avocado, lime, lime, sour cream, harissa spice, corn tortillas, coriander",False,True,False,https://www.bbcgoodfood.com/recipes/chickpea-fajitas,https://www.themealdb.com/images/media/meals/tvtxpq1511464705.jpg,Media,0.462,0,0,0.277,0.2692307692307692,0.1509433962264151,0.18774445893089964,0.462
mdb_52830,Crock Pot Chicken Baked Tacos,TheMealDB,45.0,4,14,"chicken breasts, vinaigrette dressing, cumin, smoked paprika, garlic, refried beans, hard taco shells, shredded mexican cheese, grape tomatoes, jalapeno, avocado, green salsa, sour cream, milk",False,False,False,http://www.nobiggie.net/crock-pot-chicken-baked-tacos/,https://www.themealdb.com/images/media/meals/ypxvwv1505333929.jpg,Media,0.5,0,0,0.3,0.30769230769230776,0.1509433962264151,0.2177314211212516,0.5
mdb_53067,Stuffed Bell Peppers with Quinoa and Black Beans,TheMealDB,45.0,4,15,"green pepper, olive oil, onion, garlic, quinoa, black beans, sweetcorn, diced tomatoes, cumin, chili powder, smoked paprika, salt, pepper, shredded mexican cheese, cilantro",False,True,False,,https://www.themealdb.com/images/media/meals/b66myb1683207208.jpg,Media,0.667,0,0,0.4,0.3461538461538462,0.1509433962264151,0.34810951760104303,0.667
